enemy_team_id,mission,leader,effect_ext,ai_name,member
363104,反射面II,帕拉丁,,待机,帕拉丁*1
363105,反射面II,尖兵,,待机,尖兵*4|肯陶罗斯*4
363106,反射面II,圣盾_GA,,待机,圣盾_GA*6
363107,反射面II,牝鹿,,待机,圣盾_GA*2|牝鹿*4
363108,反射面II,肯陶罗斯,,待机,圣盾_GA*3|肯陶罗斯*2
363109,,尖兵,,待机,尖兵*12
363110,,圣盾_GA,,待机,圣盾_GA*2|尖兵*6
363201,起偏器III,剑盾士,,待机,剑盾士*1|射击士*4
363202,起偏器III,射击士,,待机,剑盾士*1|射击士*5
363203,起偏器III,巨剑士,,待机,射击士*2|巨剑士*1
363204,起偏器III,巨剑士,,待机,巨剑士*2
363205,起偏器III,废弃重炮士,,待机,废弃重炮士*5
363206,起偏器III,枪骑兵,,待机,废弃重炮士*3|枪骑兵*1
363207,起偏器III,射击士,,待机,射击士*4|枪骑兵*1
363208,起偏器III,枪骑兵,,待机,射击士*9|枪骑兵*1
363209,起偏器III,射击士,,待机,射击士*3|巨剑士*1
363210,起偏器III,巨剑士,,待机,射击士*5|巨剑士*1
363301,破碎偏振面III,圣盾_GA,,待机,圣盾_GA*4|牝鹿*6
363302,破碎偏振面III,牝鹿,,待机,圣盾_GA*6|牝鹿*4
363303,破碎偏振面III,欧特鲁斯,,待机,欧特鲁斯*2|牝鹿*5
363304,破碎偏振面III,欧特鲁斯,,待机,圣盾_GA*2|牝鹿*5
363305,破碎偏振面III,欧特鲁斯,,待机,圣盾_GA*2|牝鹿*5
363306,破碎偏振面III,肯陶罗斯,,待机,牝鹿*5|肯陶罗斯*2
363307,破碎偏振面III,肯陶罗斯,,待机,牝鹿*5|肯陶罗斯*2
363308,破碎偏振面III,圣盾_GA,,待机,圣盾_GA*8
363309,破碎偏振面III,欧特鲁斯,,待机,圣盾_GA*6|欧特鲁斯*2
363310,破碎偏振面III,欧特鲁斯,,待机,欧特鲁斯*6
363401,重结晶拆分III,圣盾_GA,,待机,圣盾_GA*4|牝鹿*2
363402,重结晶拆分III,牝鹿,,巡逻,圣盾_GA*6|牝鹿*4
363403,重结晶拆分III,欧特鲁斯,,巡逻,欧特鲁斯*2|牝鹿*5
363404,,欧特鲁斯,,待机,圣盾_GA*2|牝鹿*5
363405,重结晶拆分III,圣盾_GA,,巡逻,圣盾_GA*2|牝鹿*5
363406,重结晶拆分III,肯陶罗斯,,待机,牝鹿*5|肯陶罗斯*2
363407,重结晶拆分III,肯陶罗斯,,待机,牝鹿*5|肯陶罗斯*2
363408,,圣盾_GA,,待机,圣盾_GA*8
363409,重结晶拆分III,欧特鲁斯,,待机,圣盾_GA*6|欧特鲁斯*2
363410,,欧特鲁斯,,待机,欧特鲁斯*6
363421,重结晶拆分III,弥诺陶洛斯,,巡逻,弥诺陶洛斯*6
363422,重结晶拆分III,弥诺陶洛斯,,巡逻,弥诺陶洛斯*6
363503,退火EX,圣盾_GA,,待机,圣盾_GA*15|牝鹿*15
363504,退火EX,牝鹿,,待机,牝鹿*15|独眼巨人_AR*15
363505,退火EX,欧特鲁斯,,待机,欧特鲁斯*3|独眼巨人_SG*20
363506,退火EX,肯陶罗斯,,待机,独眼巨人_SG*20|肯陶罗斯*15
363507,退火EX,提丰,,待机,提丰*2|牝鹿*15
363508,退火EX,九头蛇,,待机,九头蛇*2|圣盾_GA*16
363601,退火I,肯陶罗斯,,扩张,欧特鲁斯*6|肯陶罗斯*6
363602,退火I,圣盾_GA,,扩张,圣盾_GA*6|牝鹿*9
363603,退火I,独眼巨人_SG,,扩张,独眼巨人_AR*15|独眼巨人_SG*9
363604,退火I,指灵,,扩张,圣盾_GA*3|指灵*2|牝鹿*6
363605,,龙骑兵,,扩张,侦查者*4|龙骑兵*9
363606,,剑盾士,,扩张,剑盾士*6
363607,,兵蚁,,扩张,兵蚁*33
363608,,痛击者,,扩张,护卫者*9|痛击者*9
363609,,钢狮,,扩张,圣盾*9|钢狮*9
363610,,蝎甲兽,,扩张,蝎甲兽*3
363702,退火III,提丰,,扩张,圣盾_GA*9|提丰*3|牝鹿*6|独眼巨人_AR*6
363703,退火III,九头蛇,,扩张,九头蛇*4|独眼巨人_AR*9
363704,退火III,弥诺陶洛斯,,扩张,弥诺陶洛斯*1|指灵*3|肯陶罗斯*6
363705,退火III,独眼巨人_SG,,扩张,独眼巨人_AR*12|独眼巨人_SG*12
363706,,钢狮,,扩张,圣盾*9|钢狮*6
363707,,蝎甲兽,,扩张,蝎甲兽*4
363708,,剑盾士,,扩张,剑盾士*6
363709,,猎鸥,,扩张,侦查者*3|切割者*6|猎鸥*6
363710,,胡蜂,,扩张,巡游者*9|护卫者*6|胡蜂*9
363711,,阿尔戈-船帆座,,扩张,阿尔戈-船帆座*3
370101,空屋,僵尸新娘,,扩张,僵尸新娘*8
370102,空屋,猎鸥,,扩张,切割者*4|猎鸥*4
370103,空屋,巡游者,,扩张,巡游者*16
370104,,护卫者,,扩张,僵尸新娘*2|护卫者*6
370201,,幽灵,,待机,幽灵*12
370202,格里芬的建筑师,龙骑兵,,警戒,僵尸新娘*9|龙骑兵*2
370203,格里芬的建筑师,侦查者,,巡逻,侦查者*3|兵蚁*33
370204,格里芬的建筑师,护卫者,,巡逻,僵尸新娘*9|兵蚁*9|护卫者*6
370301,失踪的MDR,梦魇,,警戒,梦魇*21
370302,失踪的MDR,梦魇,,警戒,梦魇*27
370303,失踪的MDR,歌利亚,,警戒,歌利亚*1
370304,,歌利亚Plus,,警戒,歌利亚Plus*3
370401,,幽灵,,扩张,幽灵*15
370402,驼背人,钢狮,,警戒,圣盾*6|钢狮*9
370403,驼背人,圣盾,,警戒,圣盾*18
370404,驼背人,钢狮,,警戒,钢狮*12
370405,驼背人,蝎甲兽,,巡逻,蝎甲兽*9
370406,驼背人,蝎甲兽,,巡逻,蝎甲兽*9
370407,驼背人,蝎甲兽,,巡逻,蝎甲兽*9
370501,,痛击者,,警戒,幽灵*12|痛击者*9
370502,七个桔核,龙骑兵,,警戒,僵尸新娘*24|龙骑兵*1
370503,,幽灵,,警戒,兵蚁*44|幽灵*12
370504,,幽灵,,警戒,巡游者*12|幽灵*12
370601,第二块云图,圣盾,,警戒,圣盾*4|狼蛛*32
370602,第二块云图,钢狮,,警戒,狼蛛*20|钢狮*8
370603,第二块云图,蝎甲兽,,警戒,蝎甲兽*3
370604,第二块云图,蝎甲兽,,警戒,狼蛛*28|蝎甲兽*2
381401,基础反应力检测,工具台,,待机,工具台*1
381402,,鸡尾酒沉醉者,,警戒,狂热冲锋者*25|雇佣步枪手*25|鸡尾酒沉醉者*25
381403,,鸡尾酒沉醉者,,警戒,狂热冲锋者*25|雇佣步枪手*25|鸡尾酒沉醉者*25
381404,,鸡尾酒沉醉者,,警戒,狂热冲锋者*25|雇佣步枪手*25|鸡尾酒沉醉者*25
381503,,工蜂型民用靶机,,待机,“工蜂”型民用靶机*5
381504,,工蜂型民用靶机,,待机,“工蜂”型民用靶机*5
381603,,鸡尾酒沉醉者,,待机,鸡尾酒沉醉者*40
381604,,雇佣步枪手,,待机,狂热冲锋者*20|雇佣步枪手*24
381605,,狂热冲锋者,,待机,狂热冲锋者*25|雇佣步枪手*25
381606,,雇佣步枪手,,待机,狂热冲锋者*20|雇佣步枪手*20
381607,,兵蚁,,待机,兵蚁*40|狂热冲锋者*30
381608,,狂热冲锋者,,待机,狂热冲锋者*30
381609,,鸡尾酒沉醉者,,待机,鸡尾酒沉醉者*40
381701,,莉可,,警戒,莉可*5
381702,,雇佣步枪手,,巡逻,雇佣步枪手*25|鸡尾酒沉醉者*25
381703,多幕剧ⅡEX,鸡尾酒沉醉者,,警戒,雇佣步枪手*25|鸡尾酒沉醉者*25
381704,多幕剧ⅡEX,鸡尾酒沉醉者,,警戒,雇佣步枪手*25|鸡尾酒沉醉者*25
381705,多幕剧ⅡEX,狂热冲锋者,,警戒,狂热冲锋者*20|鸡尾酒沉醉者*15
381706,多幕剧ⅡEX,狂热冲锋者,,警戒,狂热冲锋者*18|雇佣步枪手*12
381707,多幕剧ⅡEX,雇佣步枪手,,警戒,雇佣步枪手*30|鸡尾酒沉醉者*15
381708,,鸡尾酒沉醉者,,警戒,鸡尾酒沉醉者*40
381709,,狂热冲锋者,,警戒,狂热冲锋者*30
381710,,雇佣步枪手,,警戒,雇佣步枪手*40
381801,曾经的庭院ⅠEX,鸡尾酒沉醉者,,警戒,狂热冲锋者*20|鸡尾酒沉醉者*20
381802,曾经的庭院ⅠEX,雇佣步枪手,,警戒,雇佣步枪手*20|鸡尾酒沉醉者*25
381803,,雇佣步枪手,,警戒,狂热冲锋者*30|雇佣步枪手*10
381804,,鸡尾酒沉醉者,,警戒,鸡尾酒沉醉者*45
381805,,狂热冲锋者,,警戒,狂热冲锋者*45
381806,,雇佣步枪手,,警戒,雇佣步枪手*60
381807,,鸡尾酒沉醉者,,警戒,狂热冲锋者*45|独眼巨人_AR*5
381808,,狂热冲锋者,,警戒,鸡尾酒沉醉者*45
381809,,雇佣步枪手,,警戒,雇佣步枪手*60
381901,不会说谎的匹诺曹ⅠEX,卡尔卡诺M91/38,,巡逻,卡尔卡诺M91/38*1
381902,不会说谎的匹诺曹ⅠEX,鸡尾酒沉醉者,,巡逻,报恩的杀手*1|雇佣步枪手*10|鸡尾酒沉醉者*15
381903,不会说谎的匹诺曹ⅠEX,雇佣步枪手,,巡逻,狂热冲锋者*35|雇佣步枪手*25
381904,不会说谎的匹诺曹ⅠEX,鸡尾酒沉醉者,,巡逻,狂热冲锋者*15|鸡尾酒沉醉者*15
381905,不会说谎的匹诺曹ⅠEX,狂热冲锋者,,巡逻,狂热冲锋者*15|鸡尾酒沉醉者*15
381906,,鸡尾酒沉醉者,,待机,雇佣步枪手*35|鸡尾酒沉醉者*40
381907,,鸡尾酒沉醉者,,待机,狂热冲锋者*35|鸡尾酒沉醉者*30
381908,,狂热冲锋者,,待机,狂热冲锋者*35|鸡尾酒沉醉者*30
381909,,雇佣步枪手,,待机,狂热冲锋者*30|雇佣步枪手*90
381910,,雇佣步枪手,,待机,狂热冲锋者*30|雇佣步枪手*90
381911,,狂热冲锋者,,待机,狂热冲锋者*20|雇佣步枪手*5|鸡尾酒沉醉者*5
381912,,狂热冲锋者,,待机,狂热冲锋者*15|雇佣步枪手*5|鸡尾酒沉醉者*10
382001,Hai capito EXⅡ,海莉艾塔,,待机,海莉艾塔*1
382002,,歌利亚Plus,,警戒,侦查者*15|歌利亚Plus*9
382003,,歌利亚Plus,,警戒,侦查者*15|歌利亚Plus*9
382004,,歌利亚Plus,,警戒,侦查者*15|歌利亚Plus*9
382005,,歌利亚Plus,,警戒,侦查者*15|歌利亚Plus*9
382006,,歌利亚,,警戒,圣盾SWAP*10|歌利亚*1|钢狮*5
382007,,歌利亚,,警戒,圣盾SWAP*10|歌利亚*1|钢狮*5
382008,,歌利亚,,警戒,圣盾SWAP*10|歌利亚*1|钢狮*5
382009,,歌利亚,,警戒,圣盾SWAP*10|歌利亚*1|钢狮*5
382010,,歌利亚,,警戒,圣盾SWAP*10|歌利亚*1|钢狮*5
382011,,歌利亚,,警戒,圣盾SWAP*10|歌利亚*1|钢狮*5
382012,,歌利亚,,警戒,圣盾SWAP*10|歌利亚*1|钢狮*5
382013,,歌利亚,,警戒,圣盾SWAP*10|歌利亚*1|钢狮*5
382014,,歌利亚,,警戒,圣盾SWAP*10|歌利亚*1|钢狮*5
382015,,歌利亚,,警戒,歌利亚*1
390101,,提丰,,巡逻,九头蛇*9|圣盾_GA*30|提丰*3|牝鹿*25|独眼巨人_AR*25
390102,,提丰,,巡逻,九头蛇*9|圣盾_GA*30|提丰*3|牝鹿*25|独眼巨人_AR*25
390103,,提丰,,扩张,圣盾_GA*25|提丰*3
390104,,九头蛇,,扩张,九头蛇*7|牝鹿*20
390105,,指灵,,扩张,圣盾_GA*15|指灵*3|牝鹿*30
390106,,肯陶罗斯,,扩张,欧特鲁斯*15|肯陶罗斯*10
390107,,弥诺陶洛斯,,扩张,弥诺陶洛斯*2|牝鹿*15
390108,,尖兵,,扩张,尖兵*30|独眼巨人_SG*20
390109,,帕拉丁,,扩张,帕拉丁*2|弥诺陶洛斯*1|捍卫者*1|牝鹿*15
390110,,牝鹿,,扩张,圣盾_GA*20|奎乌*1|牝鹿*10
390111,,指灵,,扩张,圣盾_GA*15|指灵*3|捍卫者*1|独眼巨人_SG*20
390112,,九头蛇,,扩张,九头蛇*15|牝鹿*15
390113,马蜂窝+,巡游者SWAP,,扩张,侦查者*30|巡游者SWAP*30
390114,马蜂窝+,切割者,,扩张,切割者*30
390115,马蜂窝+,圣盾SWAP,,扩张,圣盾SWAP*10|钢狮*15
390116,马蜂窝+,狼蛛,,扩张,狼蛛*120
390117,马蜂窝+,残兽,,扩张,残兽*30
390118,马蜂窝+,龙骑兵SWAP,,扩张,痛击者SWAP*15|龙骑兵SWAP*10
390119,马蜂窝+,蝎甲兽,,扩张,蝎甲兽*8|钢狮*5
390120,马蜂窝+,代理人,,巡逻,代理人*1|切割者*20|护卫者SWAP*38|猎手*1|猎鸥SWAP*20|稻草人*1|行裁者*1
390121,马蜂窝+,M16A1,,巡逻,M16A1*1|龙骑兵*20
390122,,圣盾SWAP,,扩张,圣盾SWAP*12|钢狮*8
390123,,狼蛛,,扩张,圣盾SWAP*12|狼蛛*45
390124,,蝎甲兽,,扩张,蝎甲兽*6
390125,,侦查者,,扩张,侦查者*20|切割者*15
390126,,胡蜂,,扩张,切割者*10|猎鸥SWAP*15|胡蜂*15
390127,,兵蚁,,扩张,兵蚁*45|护卫者SWAP*25|龙骑兵SWAP*15
390128,,蝎甲兽,,扩张,蝎甲兽*3|钢狮*20
390129,,蝎甲兽,,扩张,蝎甲兽*7
390130,,狼蛛,,扩张,圣盾SWAP*12|狼蛛*35
390131,,猎鸥SWAP,,扩张,切割者*15|猎鸥SWAP*10|胡蜂*15
390132,,护卫者SWAP,,扩张,侦查者*15|护卫者SWAP*15|胡蜂*15
390133,,龙骑兵SWAP,,扩张,侦查者*15|护卫者SWAP*15|龙骑兵SWAP*12
390134,,蝎甲兽,,扩张,圣盾SWAP*10|歌利亚*1|蝎甲兽*4
390135,,钢狮,,扩张,圣盾SWAP*15|钢狮*20
390136,,蝎甲兽,,扩张,蝎甲兽*10|钢狮*10
390137,,残兽,,扩张,护卫者SWAP*15|残兽*15|猎鸥SWAP*15
390138,,龙骑兵SWAP,,扩张,侦查者*15|切割者*5|胡蜂*5|龙骑兵SWAP*10
390139,,兵蚁,,扩张,侦查者*15|兵蚁*35|护卫者SWAP*15|猎鸥SWAP*15
390140,,钢狮,,扩张,圣盾SWAP*15|钢狮*20
390141,,蝎甲兽,,扩张,圣盾SWAP*5|蝎甲兽*8|钢狮*10
390142,,歌利亚,,扩张,圣盾SWAP*10|歌利亚*2|钢狮*15
390143,,痛击者SWAP,,扩张,切割者*10|残兽*10|痛击者SWAP*15|胡蜂*15
390144,,龙骑兵SWAP,,扩张,侦查者*15|切割者*10|巡游者SWAP*10|护卫者SWAP*10|龙骑兵SWAP*10
390145,,护卫者SWAP,,扩张,侦查者*20|切割者*15|护卫者SWAP*15
390146,,法官,,扩张,圣盾SWAP*25|法官*1
390147,,梦想家,,扩张,圣盾SWAP*25|梦想家*1
390148,,梦想家,,扩张,劫豹*4|梦想家*1|法官*1
390149,,帕拉丁,,扩张,圣盾_GA*10|帕拉丁*2|捍卫者*1|牝鹿*10
390150,,帕拉丁,,扩张,九头蛇*2|帕拉丁*1|弥诺陶洛斯*2|指灵*3|捍卫者*1
390151,,提丰,,扩张,圣盾_GA*25|提丰*3|牝鹿*15
390152,,肯陶罗斯,,扩张,欧特鲁斯*20|独眼巨人_AR*35|肯陶罗斯*15
390153,,弥诺陶洛斯,,扩张,圣盾_GA*15|弥诺陶洛斯*2|牝鹿*15
390154,,帕拉丁,,扩张,侦查中枢*1|帕拉丁*2|牝鹿*10|独眼巨人_SG*20
390155,,欧特鲁斯,,扩张,欧特鲁斯*8|独眼巨人_AR*80
390156,,九头蛇,,扩张,九头蛇*6|圣盾_GA*15|奎乌*1|牝鹿*10
390157,,弥诺陶洛斯,,扩张,圣盾_GA*5|帕拉丁*1|弥诺陶洛斯*2|牝鹿*25
390158,,歌利亚,,扩张,巡游者SWAP*15|歌利亚*4|残兽*15|痛击者SWAP*15|龙骑兵SWAP*15
390159,,歌利亚Plus,,扩张,兵蚁*60|歌利亚Plus*4
390160,,蝎甲兽,,扩张,圣盾SWAP*20|蝎甲兽*6
390161,,护卫者SWAP,,扩张,护卫者SWAP*60|猎鸥SWAP*40|胡蜂*60
390162,,切割者,,扩张,切割者*60|巡游者SWAP*40|胡蜂*40
390163,,钢狮,,扩张,圣盾SWAP*20|钢狮*30
390164,,狼蛛,,扩张,圣盾SWAP*24|狼蛛*60
390165,,欧特鲁斯,,扩张,欧特鲁斯*95
390166,,尖兵,,扩张,侦查中枢*3|尖兵*75
411001,"食蛇行动
EX",木星,,待机,木星*1
411002,,蝎甲兽,,巡逻,蝎甲兽*30
411003,,蝎甲兽,,巡逻,蝎甲兽*30
411004,"食蛇行动
EX",残兽SWAP,,巡逻,残兽SWAP*10|痛击者SWAP*20
411005,"食蛇行动
EX",龙骑兵SWAP,,待机,侦查者*10|猎鸥SWAP*10|胡蜂*15|龙骑兵SWAP*10
411101,,胡蜂,,待机,侦查者*15|护卫者SWAP*15|胡蜂*15
411102,,残兽,,巡逻,兵蚁*15|残兽*15|猎鸥SWAP*15|胡蜂*15
411103,,蝎甲兽,,巡逻,圣盾SWAP*15|蝎甲兽*15|钢狮*10
411104,,龙骑兵SWAP,,巡逻,护卫者SWAP*20|猎鸥SWAP*10|龙骑兵SWAP*20
411201,"食蛇行动
EX",蝎甲兽,,待机,圣盾SWAP*5|蝎甲兽*10|钢狮*10
411202,"食蛇行动
EX",蝎甲兽,,待机,圣盾SWAP*5|狼蛛*5|蝎甲兽*10|钢狮*10
411203,"食蛇行动
EX",龙骑兵SWAP,,待机,侦查者*10|护卫者SWAP*10|猎鸥SWAP*10|痛击者SWAP*5|龙骑兵SWAP*8
411204,"食蛇行动
EX",猎鸥SWAP,,待机,侦查者*10|巡游者SWAP*10|护卫者SWAP*5|猎鸥SWAP*10|胡蜂*4
411205,,蝎甲兽,,待机,圣盾SWAP*5|蝎甲兽*10|钢狮*10
411206,,蝎甲兽,,待机,圣盾SWAP*5|狼蛛*5|蝎甲兽*10|钢狮*10
411207,,龙骑兵SWAP,,待机,侦查者*10|护卫者SWAP*10|猎鸥SWAP*10|痛击者SWAP*5|龙骑兵SWAP*8
411208,,猎鸥SWAP,,待机,侦查者*10|巡游者SWAP*10|护卫者SWAP*5|猎鸥SWAP*10|胡蜂*4
411301,,衔尾蛇EX,73668,待机,衔尾蛇EX*1
411302,,衔尾蛇,40846,待机,衔尾蛇*1
411303,,衔尾蛇,183958,待机,衔尾蛇*1
411304,,衔尾蛇,,待机,切割者SWAP*10|护卫者SWAP*10|残兽SWAP*10|衔尾蛇*1|龙骑兵SWAP*6
411305,,龙骑兵SWAP,,待机,兵蚁*75|护卫者SWAP*5|猎鸥SWAP*10|胡蜂SWAP*10|龙骑兵SWAP*15
411306,,钢狮,,警戒,圣盾SWAP*10|钢狮*15|钢狮SWAP*10
411307,,蝎甲兽,,警戒,圣盾SWAP*10|狼蛛*35|蝎甲兽*10
411308,,护卫者SWAP,,警戒,护卫者SWAP*20|残兽SWAP*10|猎鸥SWAP*20
411309,,钢狮SWAP,,警戒,残兽SWAP*15|胡蜂*15|钢狮SWAP*15
411310,,痛击者SWAP,,警戒,侦查者*5|切割者SWAP*10|痛击者SWAP*5|胡蜂SWAP*15
411401,,衔尾蛇,,待机,蝎甲兽*4|衔尾蛇*1
411402,,蝎甲兽,,巡逻,圣盾SWAP*5|蝎甲兽*6|钢狮*10
411403,,龙骑兵SWAP,,巡逻,护卫者SWAP*5|猎鸥SWAP*10|痛击者SWAP*15|龙骑兵SWAP*8
411404,,残兽SWAP,,巡逻,护卫者SWAP*15|残兽SWAP*10|猎鸥SWAP*15|胡蜂*15
411405,,胡蜂SWAP,,巡逻,切割者SWAP*15|胡蜂SWAP*20
411406,,歌利亚,,待机,切割者SWAP*10|歌利亚*1|胡蜂SWAP*15
411407,,蝎甲兽,,待机,猎鸥SWAP*10|蝎甲兽*15|龙骑兵SWAP*10
411408,,切割者SWAP,,待机,切割者SWAP*20|残兽SWAP*10|猎鸥SWAP*20
411409,,蝎甲兽,,巡逻,猎鸥SWAP*10|蝎甲兽*15|龙骑兵SWAP*10
411410,,猎鸥SWAP,,待机,切割者SWAP*15|胡蜂SWAP*20
420101,午夜追踪,幽灵,,待机,幽灵*10
420102,午夜追踪,僵尸新娘,,待机,僵尸新娘*18
420103,午夜追踪,魔女骑兵,,待机,魔女骑兵*9
420104,午夜追踪,幽灵猎鸥,,待机,南瓜切割者*6|幽灵猎鸥*12
420201,,恶灵黑骠,,待机,恶灵黑骠*6|恶魔黑骑*6
420202,,恶灵黑骠,,待机,恶灵黑骠*12|恶魔黑骑*3
420203,凶象终止,幽灵猎鸥,,待机,巡游者*9|幽灵猎鸥*6
420204,凶象终止,幽灵,,待机,幽灵*9
420301,残破回音,梦魇,,待机,梦魇*36
420302,,歌利亚,,待机,歌利亚*3
420303,,幽灵,,待机,僵尸新娘*4|幽灵*16
420304,,魔女骑兵,,待机,梦魇*24|魔女骑兵*8
420401,,幽灵,,警戒,僵尸新娘*10|幽灵*15
420402,,魔女骑兵,,待机,南瓜切割者*15|幽灵猎鸥*15|魔女骑兵*5
420403,午夜追踪EX,兵蚁,,待机,兵蚁*100
420404,午夜追踪EX,幽灵,,待机,僵尸新娘*20|南瓜切割者*30|幽灵*10
420501,凶象终止EX,蝎甲兽,,待机,恶灵黑骠*15|恶魔黑骑*15|蝎甲兽*3
420502,凶象终止EX,恶魔黑骑,,待机,恶灵黑骠*5|恶魔黑骑*45
420503,凶象终止EX,恶灵黑骠,,待机,恶灵黑骠*45|恶魔黑骑*5
420504,凶象终止EX,歌利亚Plus,,待机,歌利亚*2|歌利亚Plus*1
420505,,恶灵黑骠,,待机,恶灵黑骠*20|恶魔黑骑*20
420601,残破回音EX,梦魇,,待机,梦魇*100
420602,残破回音EX,魔女骑兵,,待机,南瓜切割者*20|幽灵猎鸥*20|魔女骑兵*15
420603,残破回音EX,幽灵,,待机,僵尸新娘*40|幽灵*20
420604,残破回音EX,恶灵黑骠,,待机,恶灵黑骠*35|恶魔黑骑*35
420701,狂欢夜行,梦魇,,待机,梦魇*28
420702,狂欢夜行,魔女骑兵,,待机,魔女骑兵*12
420703,狂欢夜行,幽灵,,待机,僵尸新娘*8|幽灵*8
420704,狂欢夜行,幽灵,,待机,僵尸新娘*12|幽灵*12
420705,狂欢夜行,幽灵猎鸥,,待机,南瓜切割者*16|幽灵猎鸥*12
420706,狂欢夜行,幽灵猎鸥,,待机,南瓜切割者*16|幽灵猎鸥*24
420707,狂欢夜行,恶灵黑骠,,待机,恶灵黑骠*8|恶魔黑骑*12
420708,狂欢夜行,恶灵黑骠,,待机,恶灵黑骠*12|恶魔黑骑*12
420709,狂欢夜行,恶灵黑骠,,待机,恶灵黑骠*16|恶魔黑骑*16
420801,狂欢夜行EX,梦魇,,待机,梦魇*65
420802,狂欢夜行EX,歌利亚,,待机,歌利亚*2
420803,狂欢夜行EX,幽灵,,待机,幽灵*20
420804,狂欢夜行EX,幽灵,,待机,僵尸新娘*15|幽灵*20
420805,狂欢夜行EX,幽灵猎鸥,,待机,南瓜切割者*15|幽灵猎鸥*15
420806,狂欢夜行EX,魔女骑兵,,待机,南瓜切割者*15|幽灵猎鸥*5|魔女骑兵*15
420807,狂欢夜行EX,恶灵黑骠,,待机,恶灵黑骠*20|恶魔黑骑*20
420808,狂欢夜行EX,恶灵黑骠,,待机,恶灵黑骠*25|恶魔黑骑*25
440201,与蛇缠斗Ⅰ,剑盾士,,待机,剑盾士*1|射击士*18
440202,与蛇缠斗Ⅰ,巨剑士,,警戒,射击士*21|巨剑士*1
440203,与蛇缠斗Ⅰ,角斗士,,警戒,射击士*9|角斗士*1
440204,,射击士,,警戒,射击士*24
440301,,特工,,巡逻,特工*1
440302,,射击士,,警戒,射击士*9|重炮士*2
440303,,剑盾士,,警戒,剑盾士*1|射击士*12
440304,,巨剑士,,警戒,射击士*12|巨剑士*1
440305,,玛赫莲,,待机,玛赫莲*1
440401,赫墨拉指向光明Ⅱ,指南针,,待机,指南针*3
440402,赫墨拉指向光明Ⅱ,侦察士,,警戒,侦察士*2|角斗士*3
440403,赫墨拉指向光明Ⅱ,重炮士,,警戒,巨剑士*9|重炮士*20
440404,赫墨拉指向光明Ⅱ,特工,,警戒,特工*2
440405,赫墨拉指向光明Ⅱ,剑盾士,,警戒,剑盾士*1|射击士*6
440500,,工蜂型民用靶机,,待机,工蜂型民用靶机*1
440501,狮鹫之肩Ⅱ,梦魇,,待机,梦魇*12
440502,狮鹫之肩Ⅱ,猎鸥,,待机,护卫者*12|猎鸥*6
440503,狮鹫之肩Ⅱ,剑盾士,,待机,剑盾士*1|射击士*15
440504,狮鹫之肩Ⅱ,歌利亚,,警戒,歌利亚*1
440601,忒休斯之船Ⅱ,特工,,巡逻,特工*1
440602,忒休斯之船Ⅱ,特工,,巡逻,特工*1
440603,忒休斯之船Ⅱ,特工,,巡逻,特工*2
440604,忒休斯之船Ⅱ,特工,,巡逻,特工*2
440605,,特工,,巡逻,特工*3
440606,,特工,,巡逻,特工*3
440607,忒休斯之船Ⅱ,暴徒,,警戒,暴徒*12
440608,,暴徒,,警戒,暴徒*15
440701,,梦魇,,警戒,梦魇*18
440702,,剑盾士,,警戒,剑盾士*1|射击士*18
440703,,射击士,,警戒,射击士*9|防卫者*4
440704,引路人的线团Ⅱ,巨剑士,,警戒,射击士*6|巨剑士*1|防卫者*6
440801,克里特迷宫Ⅱ,梦魇,,警戒,梦魇*24
440802,克里特迷宫Ⅱ,剑盾士,,警戒,剑盾士*1|射击士*16
440803,克里特迷宫Ⅱ,防卫者,,警戒,射击士*9|防卫者*4
440804,克里特迷宫Ⅱ,巨剑士,,警戒,射击士*8|巨剑士*1|防卫者*4
440901,迪亚岛梦境Ⅱ,梦魇,,待机,梦魇*30
440902,迪亚岛梦境Ⅱ,射击士,,待机,射击士*12|梦魇*18
440903,迪亚岛梦境Ⅱ,巨剑士,,待机,巨剑士*1|梦魇*24
440904,迪亚岛梦境Ⅱ,默莉朵,,待机,白涅托*1|黑涅托*1|默莉朵*1
441801,与蛇缠斗 Ⅰ-EX,剑盾士,,待机,剑盾士*2|射击士*10|重炮士*15
441802,,巨剑士,,警戒,射击士*30|巨剑士*4
441803,与蛇缠斗 Ⅰ-EX,侦察士,,警戒,侦察士*1|重炮士*10
441804,,重炮士,,警戒,重炮士*40
441901,,侦察士,,巡逻,侦察士*2|特工*1
441902,,侦察士,,巡逻,侦察士*2|特工*1
441903,,巨剑士,,警戒,巨剑士*2|重炮士*24
441904,,角斗士,,警戒,角斗士*2|重炮士*18
441905,,玛赫莲,,待机,玛赫莲*1
442001,赫墨拉指向光明 Ⅱ-EX,指南针,,待机,指南针*4
442002,,重炮士,,警戒,侦察士*2|角斗士*2|重炮士*25
442003,,重炮士,,警戒,侦察士*1|角斗士*3|重炮士*25
442004,赫墨拉指向光明 Ⅱ-EX,侦察士,,巡逻,侦察士*2
442005,赫墨拉指向光明 Ⅱ-EX,巨剑士,,警戒,射击士*20|巨剑士*2
442006,赫墨拉指向光明 Ⅱ-EX,巨剑士,,警戒,射击士*15|巨剑士*2
442007,,歌利亚,,巡逻,歌利亚*7
442008,,歌利亚Plus,,巡逻,歌利亚*4|歌利亚Plus*1
